100
0,268455086,959021260,826470343,114583245,963038968,315572522,379506907,431950847,93588052,286431818,982062007,318263539,882272523,189533926,195166931,614566989,334320323,128045315,18383177,427525231,132139076,428066241,528441287,248961057,827054183,380011529,934292636,549636814,407181363,743431037,709613869,84960145,60599924,209556948,572216487,325665295,898162948,992748439,842640253,800583891,129214580,561071202,753091350,47189763,151980859,211520614,297607358,475366171,26198188,214800402,315670941,407262058,868111266,479436253,114477778,502034317,168236988,812165317,334268205,332830439,587244272,373030666,503105520,61702074,121223955,588380430,441469490,245903858,377729819,529211306,610820536,270257052,801034155,557883955,469355687,839428695,474395878,862452801,72777966,41691452,765744474,40322842,335862101,519265121,536047953,841711575,269717177,726212626,544240865,692390612,530629161,226072364,562437519,308432803,813465507,213835106,516134986,432631932,760582197
268455086,0,916251691,16657200,345814845,530234638,300053398,325981205,865402818,302332553,195120794,128343057,771968868,129441756,62080859,264882612,701520695,715052305,102530805,504298944,960126971,49877930,766334662,204012353,588590126,164139435,124363263,912131473,685956207,481837602,415301923,859814395,495569164,875262230,275222796,119670520,873879716,560268755,154750646,254045123,253657840,127138326,167410150,963314282,805570499,223482811,434416880,847304069,118682786,143695284,68089847,346394451,860300839,458949800,984562788,80741829,76628463,219693848,352186762,224790525,34189810,930998287,296726448,407419503,991315246,103368279,401399479,871497923,270060065,627499879,269869330,210534649,787215200,441862571,186221315,345811054,430220545,552826862,23941375,800787233,235918307,779663943,713584072,84397951,701320482,620907669,917079519,453798471,191627496,771147242,148616113,268097757,869736431,594345372,95194230,759460831,167838788,690590289,586663250,748334580
959021260,916251691,0,762025558,71824510,795156928,480592725,458145662,290153500,109245211,619673747,495124433,473139153,404367784,199525763,739637567,954504941,216467421,955605295,553751013,106021929,308873017,370277809,128396597,644491647,988006552,568185757,799206924,442884752,591765641,83606243,221346980,825454708,28745051,557527278,940086534,503743582,232129702,999215224,807328820,112431600,399578049,174908713,723807574,931402977,95347415,665685487,348976074,5290717,537692241,862987666,765268604,957028860,957968828,299383873,717408897,747877133,169453497,574930602,501741526,884764991,846142008,205645385,579631365,612610174,508333213,721277239,844405297,758955249,655551401,494185793,947320240,365348827,911228496,842047294,370912457,206984828,612997853,329133952,388916374,104196290,236361977,535638797,754566563,633134751,764371015,743120968,20813459,839824948,123666654,691135182,597568257,614325258,344834443,552248742,559865941,694090476,113165986,934192016,23381774
826470343,16657200,762025558,0,858504413,979168403,630919997,14184453,788449607,50919513,391458370,707353203,892714335,281657869,658795998,364953272,377855212,514560249,298689284,508086871,709945270,732497664,357441282,595797291,474209951,872573265,631102686,935316542,454983028,685214493,753958964,235710438,659418775,680089677,706965002,696538326,237875820,595730278,902982744,903133687,675145616,175777281,536303293,851469036,425258349,56757997,126640786,12571438,17625724,757877812,34788514,905763762,354747986,253196326,235867597,885769296,888053413,114751193,814365081,182546090,173891800,518760193,726737266,230946911,731293476,124319044,570125632,232857516,325949184,533933757,625993922,156821302,828282886,611380010,905968394,581419217,660277154,566034979,432657494,402329965,547563656,853777704,788629602,64249573,603919949,692829378,855256490,136795820,589665786,439978092,73454569,425032032,821191682,714215835,72120217,648740085,166483593,160166588,420698492,562236039
114583245,345814845,71824510,858504413,0,968775724,53100061,952783866,883661526,525863664,709905092,996041683,275577794,264674867,423129324,350197910,396316179,494449654,520726283,301949783,82692404,783965118,182355500,103154823,742528259,753351790,426631221,220243451,600502408,840997368,877218268,866284892,93708217,674342537,778192139,543002152,860542599,54560697,471241752,517652420,780831499,418859082,79543956,971357089,972765477,943401938,750460263,925547019,419574403,766423966,349518082,761183842,827241874,400252727,859319904,223811939,337218594,703050382,527680545,10972397,789724984,242672352,369378561,805020737,486855361,478095909,629310109,318346616,430885993,504364813,661947762,44633643,667667080,989388145,880549607,95978724,96939261,104784949,356319935,842376562,167638004,463322712,987298415,966022823,717414277,591616640,534840017,888516921,324454696,270188293,702970056,1527991,864863908,511975987,371890574,437650653,983383490,680738890,91840495,551605116
963038968,530234638,795156928,979168403,968775724,0,125283893,758470597,376435392,768316032,267493165,509047040,261076154,843367979,124932011,240932061,530838608,722065389,803589908,487141698,992679379,437518796,304470878,29865626,23279862,619559488,772885532,270816657,972554242,705300268,950648959,770854354,57440078,795861403,318277077,838969482,913768233,342356727,964823693,99686350,435575992,904558370,312920673,33686832,118100300,461737390,218910710,801566132,756423949,528112074,354297285,235069695,274412448,652215829,719520947,575713356,380662039,380345627,993147488,256735378,958350505,926869130,508274951,454908716,37544664,697994286,11411361,306157907,472903125,690913544,92314785,212090621,65385064,382878205,104505066,890166929,537457016,263619131,829546691,108291764,38441296,522089754,675321745,767465212,809964344,149225110,322484525,995994788,2231080,577449795,49541816,764431548,722883200,622383719,941602435,222829389,510433449,7445252,692720002,913269634
315572522,300053398,480592725,630919997,53100061,125283893,0,646557954,892762559,14569437,168545717,904112342,707001421,175182850,619285261,971394481,837881262,371614006,923410329,147566425,70031438,301017654,82998198,919796860,219749850,433468446,699921619,703139180,276227328,480524818,291362348,20993348,201994641,238583496,759252442,308525443,114420422,519463385,902744881,737836884,967839974,80322849,518362083,864740284,576175349,851615776,972269084,441266656,141252389,95772639,964730290,620900843,658693670,906997527,923759651,539368633,802919076,75474359,470327683,96241742,475909054,534853008,392934805,356383104,382696487,789412760,877183359,82490769,394803909,86587394,41828245,12418476,990640577,65341040,850061904,487399464,849998673,581938257,707856187,623646971,310747599,51781917,309647376,559224664,478887923,380952505,936681152,142896185,435868412,655175716,713550318,6448125,296820220,143834684,172645214,161090237,822803586,698077405,586013182,796700711
379506907,325981205,458145662,14184453,952783866,758470597,646557954,0,711512707,122855841,583151674,37556038,233695998,16025098,829585336,122063715,930751140,618857001,441025685,561566030,243376024,425874599,474009979,218359406,163955719,332866485,514005469,20350357,973739116,381149273,744551274,573866617,40307461,228992354,108593965,70388370,83671922,791410395,675888896,170171520,111426130,467143498,36930675,317501147,295733506,2339611,753722837,852473878,511357624,628486520,672154983,575576148,678853335,485924435,412075641,109723788,733479388,622199852,216775959,624781750,312540628,259789538,790191493,220649758,987281449,192995485,80156431,889633031,511691934,162889701,213609274,349441307,44276503,925766444,86658387,98531366,156584866,896081196,599256348,597668851,178416282,537990225,498190290,266713796,203268782,349781922,151723160,353250375,9413832,884184235,95483405,149273407,96080,345835792,380516120,204058546,246923195,622190682,889259241,730878745
431950847,865402818,290153500,788449607,883661526,376435392,892762559,711512707,0,987577302,151411904,759839043,528662103,453022067,402918063,478271494,850579144,519242417,893280299,227565324,130639541,759298808,20334492,940906641,736901089,216284692,670410455,420268170,839463631,58086091,111778304,325150028,744964374,851227297,129415392,674176988,611810263,708607487,175004007,161074119,844935360,327685830,223857862,777634598,508858982,403750786,652258458,348196550,207750965,853804120,849201059,317247151,622700818,38868027,191260351,819947994,526818660,166951949,920516557,767363137,359424669,379463618,912966708,160415989,662792492,739972925,768481025,220572820,672274559,101250012,258512522,376034258,240351101,739178156,939001,725522279,488619166,174490063,234813159,880216792,290375111,881826438,982125508,7206018,594524027,235335060,271062264,85805060,848112040,170539424,674618895,431868124,368103057,904383006,673873257,891718990,989498064,344421320,518631472,545645408
93588052,302332553,109245211,50919513,525863664,768316032,14569437,122855841,987577302,0,877154739,687086315,887688614,931568992,522822077,580133777,625020926,255872704,479398989,120507861,291821659,431653817,39138369,296274618,931816905,819805139,412539143,441969191,795513643,583500986,466039431,988997655,818583954,244203399,322020539,783859454,717161222,485541028,186680237,527020061,831329032,251026693,453890692,211556722,61496606,139042066,479895045,430887177,58811949,302629971,290466255,582746918,743588302,986496931,375667391,832271674,906820780,950726952,971884097,224767868,603202909,250539897,644275137,244839187,288351055,281287761,857990975,755225241,162728528,631074042,516929394,291522371,91709472,180076612,229976492,955343603,535023315,524547428,908925392,809780286,23460076,893718365,199061088,409062655,941552111,329697107,340249013,345414258,901745203,290164168,224017652,57362381,459520998,678482905,683210904,122733278,87185118,938967845,762158587,432418471
286431818,195120794,619673747,391458370,709905092,267493165,168545717,583151674,151411904,877154739,0,481673181,361981170,996893469,90863086,74823791,147520336,212864453,594766318,339577107,737344203,33089169,688005880,391011636,963718481,812652943,181125751,623450599,529966094,245381799,581872724,622877736,99522481,826471549,569159595,896608132,981454688,753900468,886230191,82110789,555606028,463141654,13360624,311973929,421467289,618417875,790791422,286481835,764527266,193638224,480383396,699233569,571217316,100707135,473177944,595761484,389366772,76523343,45145608,320865414,155179084,654629031,813967203,163418606,729176944,297667617,681642281,758145168,346638940,592975894,616542090,378383863,949354317,792035632,18158956,994669321,599166294,330903955,749352728,249822737,891713685,716022019,265563707,594228154,261164310,472188352,308624858,158566474,992152017,634989138,456277412,732221463,833733642,63252094,961322050,536829720,769446358,710609331,243512150,908929666
