100
0,95860123,506659492,606801178,173484420,869397534,311613911,995567234,620627904,711326813,866208920,155433092,273492280,483739217,343421102,612162178,311625523,450528341,643890563,459139452,804969360,459228763,765230726,362249401,139668442,292651409,62175846,669501460,353482939,808161159,111673679,984072302,738209008,169555844,918935054,780220319,831445745,48662284,49018138,197428123,828193333,720841904,341683237,361157728,121838980,358087252,202338701,697478231,603738435,662384639,545910627,544582983,450330427,199613462,868970986,279571050,888979741,221416647,775514878,261605576,82118235,368565835,200193845,665572851,238812436,223978638,950421660,836611030,764964534,583595513,612729348,3599082,994747588,21068168,665398327,977823270,140303496,251576313,79818567,71023405,822306810,223579266,449512770,838972585,6707576,745360296,968340562,614321783,524102844,350113154,766977628,143390397,874489275,201997330,606938366,119518184,687325837,7141394,393128242,311990908
95860123,0,262746154,799419354,834589767,707114485,538374857,131989601,946590476,281246112,544818635,262655849,67361806,384873737,578304143,84572814,990234597,466285411,611896677,467779932,330044487,232042877,212833272,967702912,24639167,716013022,3917276,575142719,505970788,358625282,702411775,951730311,694304516,576391693,69747944,105924711,432940142,708408061,465102231,690757026,52911616,601693610,194237046,449114410,936060021,930186412,7603367,875354220,985608698,208752181,923368206,523676174,189278949,848858012,522553799,294093276,519690661,842132994,441820011,176932672,667973338,880374002,364190272,862054201,453289068,659493580,118783476,167866336,278289974,375833706,838671909,53713016,712764852,860562482,527459267,266739000,138306551,811597253,940665325,202310426,998249094,353268908,650726255,13267742,408304224,902704800,820080883,357056968,91467773,793342539,161991176,244017460,839135776,948446344,891245823,283221591,943653462,810409190,984299389,14138607
506659492,262746154,0,504291657,30812622,862892632,92438051,423159224,949382676,140106026,412105924,244464460,814489037,636595191,782910010,413286568,401369807,575136118,188480642,645987248,447560560,747025520,565466810,567054428,819824608,313456916,528623000,123575259,339088141,209611635,354531076,726330989,932589570,294845565,34516890,1838480,810813733,491142079,814839584,969920950,612186732,19891620,201604166,363840863,669016142,820203853,616334721,598094085,870325461,163881731,408611221,167709554,889069287,684162352,326871900,935909051,911307486,735487294,830492434,378964492,200780857,580261070,21338454,33446763,246739324,196726031,313434948,262507502,645507675,262156480,204240353,957688359,275427498,611979666,599474121,197881909,771902117,110888311,614602799,287574945,307483484,498690231,363562401,351953117,34469478,327014353,187203311,402491039,552365523,871464183,629371248,190923043,110406016,330845758,223245556,588307707,734035205,198964769,404679166,627429913
606801178,799419354,504291657,0,687611070,389973398,672395506,414632935,102577146,932513544,576828362,354343816,819082683,346391636,451432902,206034052,697639642,401757418,784227083,522787623,437875684,998572964,463772892,401869337,383590927,918595044,626172261,225414088,437717505,633207881,251236607,979607223,313454374,284710974,443784865,796893027,937202637,878786456,642864994,727150827,883189590,859411941,867750571,637173185,868421485,317962167,296594276,902548236,383637334,668846713,739119189,420227551,129155694,165763247,935582020,331383958,698297978,321920855,692333857,925352917,946518606,76683539,465638333,472095609,405897008,518147627,41718959,955236707,739917374,52586534,172374994,974656146,998634051,53687556,628849346,338315248,417639166,606813691,966374198,592979271,201706158,757668662,995542629,695237557,793320784,6792058,330630150,666097443,487066335,634785563,726396851,554633985,413581461,293732887,545895310,728262629,679941409,767252599,63739091,758296860
173484420,834589767,30812622,687611070,0,161818888,907016364,621951698,409276124,202428527,469130537,574252940,7117419,986582752,786846987,980071487,569320008,448959008,756121361,556432716,361764585,111469737,293936421,73567498,258662003,649872751,79663223,940955611,664230859,666625936,927910680,395191546,780451184,213568949,233980464,876795849,303448353,294085252,338089648,6678071,237711934,520667151,792167234,235587864,199372083,980689948,472453079,234171000,127035194,266253027,325449100,212553200,454000258,43360502,670669978,290294964,56195054,155468240,596171023,831874810,226790722,671947043,470839462,653597782,400101404,951981460,39215560,461653038,427183629,39615834,994142474,252761363,741382809,49716918,800110350,231248376,660803985,370209108,621177498,450725609,258767585,760519194,484334139,235392850,879424899,73123233,686733227,500619594,141197845,17684786,438840433,900368362,373756914,934225509,995924143,888962064,10158514,998966733,673897177,934337604
869397534,707114485,862892632,389973398,161818888,0,909318344,948893440,846521217,923107737,127725229,23964283,441478863,986137719,129890080,527665643,112188597,456430165,790896513,919357207,117577015,478476912,380599543,893482124,366156183,689605758,67012715,707905272,824235288,859926363,80017594,131153092,247371145,543964667,996951682,659179273,977513272,860704745,322269947,660982099,113856107,655159473,125368197,334943665,848840787,863595754,713704913,618145788,662701643,251136231,543513119,180563725,256948079,974851289,878631118,658183363,824961528,389740635,434171922,350941035,876988084,343541270,449212947,221229033,414317678,30392373,202906865,948940269,383090469,684429404,536152168,904903448,726817798,309078842,680403129,957280377,922011354,213502619,783523852,49527714,592542003,673757744,278010559,272743561,336053660,701505004,983712007,619731496,511763876,757136337,433692376,42310501,563255871,978521500,885281842,929686568,930777421,400361244,187307574,980076481
311613911,538374857,92438051,672395506,907016364,909318344,0,241015824,143781790,457363943,774354235,475355057,883544901,62832002,629567418,362770664,427051955,889924876,971343241,673393203,454629501,419047467,793268818,309984469,532879312,580391922,528683109,890182667,159311263,165909470,323945423,522952151,123381593,999975715,936005800,416941106,356160761,774256295,620253490,208219351,859606581,246072167,923622384,302811248,837230354,727480671,957526061,70306775,198397385,596937819,277880431,365074408,706943713,275135531,845973991,701905967,581409866,987340841,112385242,453407881,780396206,404003822,360719429,293416468,35231346,901846339,751107956,541738262,109793920,940153795,838642391,506674644,448395615,237274018,245604960,3316243,487505147,585981242,306578144,653677566,389846966,533414953,287045462,109862964,643965109,281218705,872829145,122970235,618031523,891009044,923039465,323615719,174909821,276906465,921236061,858818881,159966799,82487840,327868760,929678131
995567234,131989601,423159224,414632935,621951698,948893440,241015824,0,31117816,146906809,757944352,814022391,543785354,266926005,257812856,293156535,385431481,156481879,582464513,282905512,852037585,279125344,641508851,908403259,291786080,444619964,653805238,844044573,46999844,848202045,178835100,502837139,411853199,870985141,512230705,779805421,780805174,955091771,370745114,786889254,622972724,584867032,775960781,56611763,286964229,332134093,176773601,965010693,859560554,256794839,574386106,468066327,30075957,977456543,38191874,545373580,550869716,42511861,981851266,140025399,389861860,201501676,988568977,564270438,741935554,170023414,381513663,548317291,104248052,157973842,687376942,965316795,826697255,754089857,706231380,522996241,220016478,841231632,526177055,902206345,380992453,320220969,877306462,122712027,629682094,373099728,637930224,892072791,44720798,232406135,928418452,874442974,36980542,922897485,626405234,323809009,192897710,61373357,809925378,761045540
620627904,946590476,949382676,102577146,409276124,846521217,143781790,31117816,0,610279048,440763545,440978125,877090365,474367716,144116323,378707928,68450504,487260465,971109018,428878178,663370753,637204495,674579980,524877557,145795147,478863183,910916292,704541861,661511193,524798319,782623709,830825505,461792579,10805807,120952588,205135821,43559803,298843549,462874245,790906153,929758820,685924958,302020371,999890288,544895249,848659853,389673381,420260727,959405459,679694774,758052274,359622957,562713771,962663824,414076640,69234312,964723224,282866034,513554087,972793827,214513469,914990820,50520350,437595627,118930733,284351077,296348830,609171874,165126360,35415315,738092859,261552412,177233925,244732001,380379653,629822151,313690274,529765374,295153383,407511780,500166970,282169460,384869977,126866307,281861947,801119815,821968706,453882327,56704044,341337892,782713044,729827715,355388764,104026371,265970394,18107583,112952206,505950692,704296755,901886479
711326813,281246112,140106026,932513544,202428527,923107737,457363943,146906809,610279048,0,319608806,419770751,553915172,63815616,989789199,364119575,349261733,498045121,688955260,542121999,12764935,566928935,50366909,515947372,120467593,432080097,669212783,225143740,748536318,156696002,765583530,429703811,732045463,513520084,868083645,663799450,593585225,468678093,805826802,234552358,411624450,965079938,900761714,573756422,735387418,314888269,927818863,458844592,82748934,670296955,632970258,801399134,774495746,986461537,584392214,223309652,552026647,123304711,454372535,242945038,694824471,545150353,398832507,663965148,902653104,466113926,172468352,974768296,250223496,384310197,118728188,518606791,868089246,59741374,642152729,415804671,29192829,853438143,817235087,103794448,452268888,954145341,916153239,554298688,931410603,67379515,896033223,836339664,646903887,221226046,303733902,61158671,359730070,828605132,866574139,371447570,756795964,310451642,939853165,597312635
866208920,544818635,412105924,576828362,469130537,127725229,774354235,757944352,440763545,319608806,0,821590101,531346,983881902,839171491,378296612,626507772,291223283,390699558,801000703,61617794,831907244,653948360,15175661,613582315,659593002,251242545,904567030,124897683,391920538,492342809,826440557,822643528,321197265,220859028,792792867,306286360,411347770,813657344,90436485,301310348,562675627,894043026,551789346,325612866,663997622,545506398,594722793,880438601,845762035,708649643,863240219,566644494,782426123,345044598,247217805,114463833,114303727,19351063,30543825,553708780,659381123,875890989,137460221,268728602,613124368,361909965,854272120,14493341,853448057,226993230,808944512,140087179,692600255,327883762,156495856,596996209,409179802,26398589,364256910,130917294,383318844,518841875,396290418,849607907,390557777,339778260,381798814,761524990,747085379,738753406,115430544,725526083,414764105,703287225,834049788,231103978,726725037,411593052,140968376
155433092,262655849,244464460,354343816,574252940,23964283,475355057,814022391,440978125,419770751,821590101,0,429009351,438546908,522461269,610661899,976836793,612267511,222776169,971515891,395790498,219789121,9201632,147206364,553558921,4758330,394984692,48149902,641006979,382242911,529113767,627672754,714828003,725568590,42011367,677765954,435422946,152368900,123018741,764678952,625861356,12744040,949238576,596100443,965156582,963956671,788221897,823473909,881477099,225249503,486546726,541124876,967527779,611319106,455216491,982705967,631032801,182540285,936645877,783001086,86374976,695624500,408979121,403152058,77978487,984439212,693759451,263758939,387278944,856303106,605633219,85664844,808445859,727090197,251835779,667911604,253808000,864995924,42599473,742821396,916911378,2025914,324047970,559154,640942867,855436932,556887703,693485851,914246583,794762816,504462381,612717941,790976857,503697811,249376983,435251044,552464683,851032916,29934016,471277220
